Feature_Idx,Feature_Name,Pos-Neg,Pos,Neg
0,age,-0.18569184839725494,0.0,0.18569184839725494
1,workclass,-0.007053455337882042,0.00010406180808786303,0.00715751713141799
2,education,0.05747538432478905,0.05779152363538742,0.0003161394561175257
3,education_num,-0.17612625658512115,0.0,0.17612625658512115
4,marital_status,0.058138638734817505,0.05818149447441101,4.285425893613137e-05
5,occupation,-0.025879133492708206,0.0014701561303809285,0.027349289506673813
6,relationship,-0.5284001231193542,0.0,0.5284001231193542
7,race,0.00385029218159616,0.003922148607671261,7.18563242116943e-05
8,sex,0.054729536175727844,0.06451552361249924,0.009785989299416542
9,capital_gain,-0.41532301902770996,0.0,0.41532301902770996
10,capital_loss,-0.02561560459434986,0.0,0.02561560459434986
11,hours_per_week,-0.08899865299463272,0.0,0.08899865299463272
12,native_country,0.008058580569922924,0.008058580569922924,0.0
